StartDate,EndDate,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,condition,openQ,valence,metaphor,likert,covertness,attention,association,paraphrase,politicalView,gender,immigration,immigrationStatus_1,immigrationStatus_8,immigrationStatus_2,language#1_1_1,language#1_1_2,language#1_1_3,language#1_2_1,language#1_2_2,language#1_2_3,language#1_3_1,language#1_3_2,language#1_3_3,language#1_4_1,language#1_4_2,language#1_4_3,language#1_5_1,language#1_5_2,language#1_5_3,Q36,random
1/17/21 17:17,1/17/21 17:22,329,1/17/21 17:22,R_TvZ7gJ6R8sdQXq9,33.89830017,-84.58930206,flood,it will increases.it must help to local community.,positive,,8,FALSE,increase,"overflow,downpour,swamp,torrent",NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,USA,590163
1/16/21 11:38,1/16/21 11:53,894,1/16/21 11:53,R_agjT6mpMxcIfJzX,33.59170532,-112.1130981,invasion,It's likely only helped the local economy due to them taking jobs that many don't want to do. The city is probably bustling far more and seeing more people come.,positive,,10,FALSE,increase,takeover,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,826259
1/21/21 15:38,1/21/21 15:41,127,1/21/21 15:41,R_28BswvM93OyRZqR,40.04179382,-79.4151001,invasion,It's probably good for the small business owners.  They have reliable workers to choose from.  ,positive,,6,FALSE,influx,seizure,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,4,5,Spanish,14,1,,,,,,,,,,United States,600243
1/17/21 16:46,1/17/21 16:51,308,1/17/21 16:51,R_3qkZ17uWYOULTy4,39.207901,-76.95929718,invasion,Local economy must have thrived with increase in number of immigrants. More jobs must have been created.,positive,,8,FALSE,incy,Intrusion,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,,,,,,,,,,,,,USA,736013
1/17/21 18:03,1/17/21 18:04,96,1/17/21 18:04,R_3LhvctZJCpXEcRr,41.98530579,-71.5184021,increase,More immigrant workers have come into town. This will increase wages and production ,positive,,8,TRUE,Increase,raise,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,Usa,185724
1/21/21 15:24,1/21/21 15:33,530,1/21/21 15:33,R_2D6m0qSwCRvaEg5,34.18469238,-79.770401,increase,More immigrant workers have come to work in the down.I see it as a postive change on the economy.,positive,,8,FALSE,Increase ,Grow,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,202010
1/21/21 15:42,1/21/21 15:45,130,1/21/21 15:45,R_yqphq6SDhC6YhvH,39.84869385,-86.37819672,increase,"More immigrants doing work, means less work for locals.  ",positive,,6,TRUE,increase,add,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,709696
1/16/21 15:49,1/16/21 15:51,113,1/16/21 15:51,R_YakqbWw5oms7XGh,32.7776947,-116.9190979,flood,More jobs offered due to things like small businesses. Other places are able to easier fill in jobs and agriculture in the area is thriving. ,positive,,10,FALSE,increase,deluge,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,Mandarin,30,2,,,,,,,,,,United States,702501
1/17/21 15:01,1/17/21 15:06,270,1/17/21 15:06,R_es1lyAka2rAEfS1,41.43179321,-78.54940033,increase,"More new businesses, increased cash flow, and more job opportunities. This would also create more competition for jobs and an increase in income for local businesses.",positive,,9,TRUE,increase,gain,NA,Independent,Male,BornInUS,Born in the US - US Citizen,Parents came to the US as immigrants,Grandparents came to the US as immigrants,English,0,5,,,,,,,,,,,,,United States,520823
1/21/21 16:40,1/21/21 16:46,376,1/21/21 16:46,R_5gpEPdPa5q1hteh,36.59629822,-94.75630188,invasion,More people in the town lead to more business opportunities and chances for increased profits for both immigrants and those who have lived their whole life in Addison.  More businesses mean more jobs for everybody and increased competition in town which allow the residents to have options when looking for a product or service.  Very likely leading to higher wages and increased chances for success in a particular vocation.,positive,,7,FALSE,increase,occupation,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,991509
1/16/21 15:14,1/16/21 15:24,615,1/16/21 15:24,R_2QWk4hZ4gdqkHup,34.52510071,-82.63069916,increase,"more workers and thriving industries. more businesses, cultural diversity, and peaceful cooperation between people. ",positive,thriving,10,TRUE,increase,gain,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,usa,627253
1/15/21 18:17,1/15/21 18:19,160,1/15/21 18:20,R_2xzYcwJ8o7hKEeo,39.6519928,-79.94439697,invasion,More workers in the area stimulates the economy. More businesses brings jobs and money to the area.,positive,stimulate,10,FALSE,increase,takeover,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,833367
1/21/21 15:50,1/21/21 15:54,251,1/21/21 15:54,R_3CHppoh9Ab99tBH,39.84989929,-86.26490021,increase,"More workers, more people starting businesses is a boost for the local economy. That means more people spending and putting money back into the local economy.",positive,boost,7,TRUE,increase,expand,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,109687
1/16/21 16:17,1/16/21 16:21,260,1/16/21 16:21,R_1hL5bjVvpj822Lu,40.57600403,-111.8787994,boost,Most likely the economy is the greatest it's been in a while. Immigrants work with the flow of the market providing extra labor to society.,positive,flow,10,FALSE,increase,accelerate,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,235498
1/16/21 17:23,1/16/21 17:26,172,1/16/21 17:26,R_2VBV0ZjoEajeWJz,33.38040161,-112.0245972,invasion,My guess is that the local economy is flourishing if there are new businesses being created. I would assume the immigrants use their money at each other's shops so the money is circulating through the local economy.,positive,flourishing,7,FALSE,increase,raid,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,539765
1/16/21 13:17,1/16/21 13:20,160,1/16/21 13:20,R_PGMSVpVjBD5qKT7,36.03219604,-79.8588028,flood,My guess would be the local economy has prospered. It's be proven that immigration stimulates economic growth in the US.,positive,,10,TRUE,flood,overflow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,560723
1/16/21 13:04,1/16/21 13:06,147,1/16/21 13:06,R_4I9Hy30BSSmuEWl,34.03489685,-117.6184998,boost,"Net, the economy would be better off with more people working. Short term, more service sector employees would not be great for the economy.",positive,,6,FALSE,influx,push,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,752926
1/16/21 14:58,1/16/21 15:02,197,1/16/21 15:02,R_1N4IvNRDkek5kpP,33.1493988,-96.82800293,boost,Now there is more money being spent in the local community. I'm sure things like fast food and gas stations are seeing more business. Grocery stores would do more business also.,positive,,8,FALSE,increase,increase,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,344110
1/22/21 5:51,1/22/21 5:53,115,1/22/21 5:53,R_3G9UL0WAcx5Hcdy,41.64320374,-83.6753006,increase,Overall the economy would be bigger and stronger. When there are more people there are more services available and potentially more specialists who can make a big difference in the economy.,positive,,9,TRUE,increase,gain,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,spanish,26,1.5,,,,,,,,,,United States,654890
1/17/21 17:11,1/17/21 17:15,221,1/17/21 17:15,R_A0VdFVR9IicdTJn,41.28840637,-95.99720001,increase,Probably a positive on the local economy as money being spent in the community be more people. New business being opened and wages maybe going up because of the competition. ,positive,,8,FALSE,Increase ,raise,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,US,349887
1/21/21 16:08,1/21/21 16:12,286,1/21/21 16:12,R_3lXjJPE1meffiN6,37.16799927,-93.30390167,increase,"Since these types of people tend to spend their money locally due to lack of bank accounts, it has probably increased the local cash flow through the increased spending within the community. It has also allowed businesses to increase profit in relation to productivity from the increase in cheap labor.",positive,,6,TRUE,increase,add,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,792463
1/21/21 15:29,1/21/21 15:35,357,1/21/21 15:35,R_abpki5Z2ScXfo3v,36.14070129,-95.99019623,flood,Sounds like it's booming. Sounds like a good place for the people there.,positive,boom,10,FALSE,influx,torrent,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,Spanish,12,2,,,,,,,,,,"Depends on your definition of ""lived in"". United States, United Arab Emirates (127 days), Canada (about a year).",735449
1/21/21 15:24,1/21/21 15:27,144,1/21/21 15:27,R_2xJBy8sWXOpfTus,34.45120239,-84.15299988,boost,"The amount of agricultural workers has allowed others to venture out into other professions.  Food businesses can get their food locally, and there is enough food from the remaining farmers to feed the community.",positive,,9,FALSE,increase,speed,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,Spanish,16,3,,,,,,,,,,USA,842395
1/21/21 15:28,1/21/21 15:31,175,1/21/21 15:31,R_3JzozpWaqDFKFgR,33.88380432,-118.1260986,invasion,"The change has caused an increase of workers in various industries. Many industries where the immigrant labor has increased has also grown, they are much more developed and widespread. The local economy has improved, with the creation of various businesses such as restaurants or ships that own and work for them.",positive,,10,FALSE,increase,annexation,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,Parents came to the US as immigrants,Grandparents came to the US as immigrants,Spanish,1,5,English,1,5,,,,,,,,,,USA,914874
1/17/21 17:41,1/17/21 17:46,287,1/17/21 17:46,R_3EhChCcXqMGZzaA,40.76229858,-73.87239838,invasion,"The change that immigrants bring is a lot of labor for the local economy. This can jumpstart industrialization post agriculture. Immigrants also bring their own culture, which may segregate the market into different portions. ",positive,,7,FALSE,increase,conquer,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,923598
1/16/21 15:40,1/16/21 15:47,435,1/16/21 15:47,R_1IpgMzRX7C4n6bi,38.98939514,-76.54940033,flood,The economy has benefitted because more workers were available to fill available job vacancies. The economy also benefitted from the opening of more small businesses.,positive,,9,FALSE,increase,overflow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,Grandparents came to the US as immigrants,,English,1,5,,,,,,,,,,,,,United States; Taiwan,629412
1/21/21 15:31,1/21/21 15:41,568,1/21/21 15:41,R_2Qxjs2tBmCoczpA,30.69129944,-96.37139893,increase,The economy has grown commensurate with the increase in population. This is in part due to increases in unskilled labor.,positive,,6,TRUE,increase,enlarge,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,spanish,13,2,,,,,,,,,,"USA exclusively, but I have traveled to other countries ",901112
1/21/21 15:49,1/21/21 15:54,319,1/21/21 15:54,R_3m1zl2mM4o11852,32.80079651,-96.78839874,increase,The economy has grown due to increase in workforce. Also has diversified the economy because of immigrants opening different businesses.,positive,,8,TRUE,increase,add,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,453122
1/21/21 15:24,1/21/21 15:26,133,1/21/21 15:26,R_1kH0RMoq5GmIwOv,30.89360046,-83.32350159,flood,The economy has grown. More things have opened up.,positive,,10,FALSE,increase,overflow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,970705
1/17/21 11:17,1/17/21 11:25,481,1/17/21 11:25,R_es9JUiDG6zK0zwB,40.78759766,-74.05999756,boost,The economy has improved due to available human capital. This improvement will boost the living standards in the community.,positive,boost,7,FALSE,increase,Improve,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,4,5,,,,,,,,,,,,,US,733822
1/21/21 15:18,1/21/21 15:22,261,1/21/21 15:22,R_1nW7LdTv3FwgpxJ,44.85220337,-93.7786026,increase,"The economy most likely improved. They were all finding employment, and some even creating new jobs.",positive,,8,FALSE,number,enlarge,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,,,,,,,,,,,,,,,USA,986473
1/21/21 16:20,1/21/21 16:24,236,1/21/21 16:24,R_3IS6DMTbRwlVEBn,42.07530212,-80.06710052,flood,"The economy seems to be growing because of this immigration. The immigrants are being productive, and opening businesses. They are working for wages, which in turn, they are putting back into the economy.",positive,,7,FALSE,increase,overflow,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,852028
1/22/21 5:49,1/22/21 5:52,166,1/22/21 5:52,R_1gGwBz6jIPtXBMJ,39.73199463,-104.8632965,flood,"The economy will be enhanced. More people working will lead to more business. It will lead to more tax dollars, revenue, diversity, and exposure to different cultures. The community will be amazing.",positive,,10,FALSE,increase,lots of rain that accumulates in undesirable places.,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,united states,989699
1/15/21 19:19,1/15/21 19:20,84,1/15/21 19:20,R_ZIhtJzvNrZrzMmB,40.84919739,-73.97350311,increase,The effect of this change on the local economy has been beneficial. The economy has grown with a number of new immigrant owned stores.,positive,,10,TRUE,increase,grow,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,Korean,3,2,,,,,,,,,,United States,495187
1/16/21 13:53,1/16/21 13:56,212,1/16/21 13:56,R_3ehpNvLHsWEWVR9,30.07359314,-95.62030029,invasion,The effect of this change on the local economy may have been an boost in the economy. The opening of new businesses have likely brought more jobs and also more income.,positive,boost,10,FALSE,increase,attack,NA,Independent,Male,BornInUS,Born in the US - US Citizen,Parents came to the US as immigrants,,English,1,5,,,,,,,,,,,,,United States,935156
1/16/21 11:09,1/16/21 11:19,622,1/16/21 11:19,R_2w5EVYkdfVdD9B2,40.7263031,-73.98179626,flood,The effect of this change would be the town attracts more immigrants to work in Addison which boosts economic growth. More immigrants working means the economy will thrive and businesses will be a success.,positive,boost,10,FALSE,increase,stream,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,632293
1/17/21 12:53,1/17/21 12:58,278,1/17/21 12:58,R_10HEwMbWdGs7OKd,42.83540344,-78.75730133,flood,"The effect on local economy because of this change I feel has helped greatly to boost the economy. With all of the extra jobs and businesses opening, it would help everyone in the community.",positive,boost,10,FALSE,Increase,overflow,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United states,287088
1/16/21 15:41,1/16/21 15:44,180,1/16/21 15:44,R_1i26NJnzQYkBCp5,9.93510437,-84.1072998,boost,The effect to me is very positive.  They are doing jobs that aren't wanted by most americans.  when more people open up businesses they are creating jobs and paying more taxes.  Taxes help the local economy grow and improve the town.,positive,,10,FALSE,increase,increase,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,spanish,29,2,,,,,,,,,,2,288777
1/21/21 16:15,1/21/21 16:16,102,1/21/21 16:16,R_Zq7LTddGwgW2QBr,38.65480042,-92.78140259,boost,"The immigrant population has boomed in the last 4 years. This has led to an increase in the local economy with may of the workers holding down jobs, as well as opening new businesses.",positive,boom,9,FALSE,increase,push,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,388457
1/16/21 16:02,1/16/21 16:06,229,1/16/21 16:06,R_2WVEO0hgRZNlGFB,38.47990417,-121.4450989,increase,The immigrants are stabilizing the economy of the town by fulfilling the jobs that are essential. Immigrants are also stabilizing the economy by filling jobs and doing a great job at it.,positive,,10,TRUE,increase,gain,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,996011
1/17/21 15:03,1/17/21 15:08,316,1/17/21 15:08,R_0CYZiFvibdUqQ3n,44.66279602,-93.15390015,increase,"The immigrants have expanded from agricultural work to fill other niches, so their impact has a wider reach now.  I think overall this impact is positive, as some have opened businesses and restaurants in Addison, which will in turn need to employ people from the area to function.",positive,,10,TRUE,increase,enlarge,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,Spanish,9,3,,,,,,,,,,United States,588650
1/21/21 15:32,1/21/21 15:34,77,1/21/21 15:34,R_23fN1j2OoeGiYYc,41.70249939,-86.24230194,invasion,The immigrants have started working in a lot of industries.  Many new businesses have popped up.,positive,,9,FALSE,influx,attack,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,United States,975188
1/17/21 16:47,1/17/21 16:48,103,1/17/21 16:48,R_3dPNNB9MvQJgJLC,42.9282074,-85.54730225,increase,The increase in immigrants has led to more businesses in the city. It has also lead to more people who put money into the economy of the city.,positive,,8,TRUE,increase,grow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,487383
1/22/21 6:06,1/22/21 6:12,365,1/22/21 6:12,R_3p5bzwKDq4fWC8E,31.57910156,-84.21379852,flood,"The increase in immigrants will have a net positive benefit for Addison's economy as there will be more people to spend money at local businesses. Further, the immigrants are opening their own businesses, further contributing to the local economy via taxes and, possibly, through attracting others to visit. ",positive,,8,FALSE,increase,deluge,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,Native,5,Spanish,12,4,,,,,,,,,,United States of America.,478098
1/16/21 13:51,1/16/21 13:58,387,1/16/21 13:58,R_s82ALFMCAc6II5b,37.33120728,-92.92500305,increase,"The increase in immigration will add a lot of consumers to the community, which will benefit the economy. Additionally the extra consumers will lead to more jobs. ",positive,,8,FALSE,increase ,expand,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,968978
1/21/21 16:09,1/21/21 16:16,389,1/21/21 16:16,R_3Rn0WUaMGYEY3n1,31.77749634,-106.490303,increase,The increase in population should provide and increase in the economy. The increase of people leads to an increase in jobs which leads to an increase in spending by those people. This coupled with an increase of tax revenue would help in creating a positive economy.,positive,,10,TRUE,increase,add,NA,Independent,Male,BornInUS,Born in the US - US Citizen,Parents came to the US as immigrants,Grandparents came to the US as immigrants,English,1,5,Spanish,1,3,,,,,,,,,,United States,612133
1/17/21 17:43,1/17/21 17:49,374,1/17/21 17:49,R_1NfBo3vaqMiANBL,30.50889587,-97.67960358,boost,The increase in the work force apparently. This lead to an increase in the economic activities as well as development in other facets.,positive,,8,FALSE,increase,raise,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,One,805141
1/17/21 15:32,1/17/21 15:38,369,1/17/21 15:38,R_11jtLkrou6pVflr,37.98609924,-122.5688019,invasion,"The increase in work and population has improved the economy. Businesses have more customers and workers. Overall, it is a boon for the local economy.",positive,boon,9,FALSE,increase,storm,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,Japanese,19,4,Spanish,14,1,,,,,,,"US, Japan",781812
1/16/21 15:38,1/16/21 15:41,182,1/16/21 15:41,R_3HH0EsHoTFI4bMH,36.12190247,-79.77770233,invasion,"The increase of immigrant workers has mostly likely stimulated the economy, as immigrants tend to work for lower wages than locals. However, this likely means that the unemployment of locals has become a major issue in Addison. This also likely means that there is a sense of xenophobia amongst the locals, and may negatively affect the economy due to that underlying tension.",positive,stimulate,5,FALSE,increase,raid,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,United States.,618377
1/17/21 12:31,1/17/21 12:34,142,1/17/21 12:34,R_2rAcYpSxFGqC5DA,40.72599792,-73.84799957,boost,"The increase of immigrants in Addison has boosted its overall economy.  With the increase of small businesses, people and spending, more money is flowing.",positive,boost,9,FALSE,increase,upheave,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,658613
1/16/21 15:45,1/16/21 15:49,223,1/16/21 15:49,R_3fDbECi9ebxBqKi,40.58279419,-73.95320129,flood,The local economy has become more diverse due to the incoming labor force consisting primarily of immigrants. The incoming immigrant workers have expanded into labor sectors as well as starting up individual businesses. The number of immigrants working in Addison has increased over a four year period from 2016 to 2020.,positive,expand,9,FALSE,increase,torrent,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,Vietnamese,3,3,,,,,,,,,,United States,786293
1/16/21 17:05,1/16/21 17:08,157,1/16/21 17:08,R_2BgjwdsdXuiFRiz,38.85969543,-77.19799805,invasion,"The local economy has been boosted by the increase in immigrants. More laborers demand more products such as groceries, toys, and gas. The local economy is also improved because there are more tax payers.",positive,boost,7,FALSE,influx,attack,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,376000
1/21/21 16:12,1/21/21 16:18,369,1/21/21 16:18,R_2yjfjPOZbZYn42k,39.61239624,-104.8804016,boost,"The local economy has been expanded from the gain of people who earn wage from jobs.  When these people need services, jobs are also created to serve the needs of the consumers.  This cycle can repeat itself until production need is met by production capacity.",positive,positive,10,FALSE,increase,lift,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,Birth,5,,,,,,,,,,,,,USA,111585
1/21/21 15:25,1/21/21 15:32,425,1/21/21 15:32,R_3oHfZmP5MZHgWOY,26.6598053,-80.24289703,boost,The local economy has been helped a lot by this boon of new people. It has brought new business to the town and more people to spend money. There are also new businesses that are opening and growth for the town in general.,positive,,9,FALSE,increase,raise,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States of America,364079
1/17/21 11:36,1/17/21 11:40,211,1/17/21 11:40,R_uk6RoXgzUTf5nb3,44.59280396,-123.2745972,boost,"The local economy has been improved as a result of immigration. It is good for jobs, productivity, and providing labor. It has helped the local economy.",positive,,8,FALSE,increase,raise,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,479654
1/16/21 14:59,1/16/21 15:03,242,1/16/21 15:03,R_3CBdsfCUWcdKUdI,45.59809875,-123.1818008,invasion,"The local economy has benefitted from the influx of immigrants.  Businesses has not only gained new customers, but new businesses have been established.",positive,influx,10,FALSE,increase,attack,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,Infant,fluent,,,,,,,,,,,,,United States,988541
1/21/21 15:41,1/21/21 15:43,133,1/21/21 15:43,R_1F4Wg77lgFzIb3F,40.59080505,-80.31549835,flood,The local economy has definitely benefited from the influx of immigrants.  They have been doing many different jobs and have also started local businesses.,positive,influx,8,FALSE,increase,overflow,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,US,308401
1/16/21 9:52,1/16/21 9:55,170,1/16/21 9:55,R_2WAVdn88GNrKyQs,37.75100708,-97.8219986,flood,The local economy has expanded due to an increase in the workforce,positive,expand,8,FALSE,increase,pool,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,974953
1/17/21 15:34,1/17/21 15:38,217,1/17/21 15:38,R_27fY1hZ1pPK2Myj,38.79870605,-90.50340271,flood,"The local economy has gotten a lot better as a result of the immigrants. You have more workers, which means more money coming into a community. The more workers in this community, means they spend their wages at local shops, and pay local taxes. Another benefit to these immigrants is that they grow the city size, which attracts new businesses, and increases government funding and grants!",positive,,10,FALSE,increase,overflow,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,United States,982626
1/22/21 6:31,1/22/21 6:35,244,1/22/21 6:35,R_3Lcp0zORcgwwcZs,40.84710693,-81.38770294,increase,The local economy has gotten better . There are more immigrants living in the area .,positive,,10,FALSE,Increase ,More,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,765883
1/16/21 12:55,1/16/21 12:59,257,1/16/21 12:59,R_2ONBOrLwH6izsKv,32.9992981,-96.83460236,invasion,"The local economy has grown and the influx of immigrants has provided a sound foundation for other businesses to build upon. With the increase in immigrant labor, there is more production to fuel the restaurant, hospitality, and medical industry as well as more consumers for these industries, including the immigrants themselves.",positive,influx,8,FALSE,increase,annexation,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,Mandaring,1,2,english,5,5,spanish,9,4,,,,,,,"united states, canada, nicaragua",795438
1/16/21 16:12,1/16/21 16:20,455,1/16/21 16:20,R_zdU3o7nuq0B9PO1,33.83360291,-84.37969971,boost,"The local economy has grown in Addison due to the immigrant workers.  The tax base has increased as some immigrants started businesses, which in turn probably hired more immigrants for jobs.  More immigrants working boost other indirect business activity from retail to fast food restaurants.",positive,boost,9,TRUE,boost,augment,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,United States,481508
1/15/21 20:32,1/15/21 20:35,148,1/15/21 20:35,R_2EEJ9B3t0BwXG1w,29.69180298,-95.65260315,increase,"The local economy has grown. The more people work and open up businesses, the larger the economy is in that area.",positive,,7,TRUE,increase,grow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,,,,,,,,,,,,,United States,788823
1/17/21 11:11,1/17/21 11:18,442,1/17/21 11:18,R_1LqGcGEIMS9fhx0,41.94500732,-87.79959869,invasion,The local economy has grown. This growth accounts for the increase in immigrant workers and the availability of immigrant workers has aided the growth.,positive,,8,FALSE,increase,assault,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,392197
1/17/21 7:07,1/17/21 7:11,224,1/17/21 7:11,R_3Rqo732KuXC8lp0,28.55880737,-81.34950256,boost,"The local economy has improved because of the increase in immigration.  These people are working, making money and putting that money to work in the community.  This has a net positive effect overall in Addison.",positive,,9,FALSE,increase,increase,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,,5,,,,,,,,,,,,,United States,305607
1/17/21 17:51,1/17/21 17:57,383,1/17/21 17:57,R_2SDEobQLrDMQaLL,26.26620483,-81.71640015,flood,The local economy has increased over the years. With the  increase of immigrants has come an busier economy with immigrants opening small businesses and gaining employment in mainstream jobs.,positive,,6,FALSE,increase,overflow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,united states,360071
1/16/21 14:16,1/16/21 14:20,242,1/16/21 14:20,R_1gooqG19leq2H0J,33.90730286,-118.0086975,boost,"The local economy has likely improved. Immigrant labor empowers businesses and supports faster growth, because labor and manpower is needed for many things. Immigrants make that available, likely at a low cost, which in turn improves growth. And likely the immigrants recirculate the money they make back into the economy by spending it.",positive,,7,FALSE,increase,amplify,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,Korean,0,2,,,,,,,,,,"United States, South Korea",287562
1/17/21 8:13,1/17/21 8:15,119,1/17/21 8:15,R_1Nsk2p2RFZ9o6Dw,34.31919861,-93.55590057,increase,"The local economy has more people to provide services for. With an additional 40,000 people in the area who are doing work, this generates economic activities in the service sector.",positive,,7,TRUE,increase,elevate,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,Spanish,31,3,,,,,,,,,,"USA, Honduras",809969
1/16/21 10:52,1/16/21 10:56,242,1/16/21 10:56,R_PUnOs1lhgGLSqiJ,43.69270325,-85.47810364,invasion,"The local economy has probably grown, with the influx of new people earning and spending money. Additionally, since immigrants are more willing to work for lower wages, there is probably an abundance of cheap labor, leading to more profitable businesses. Plus, the addition of new shops and businesses would lead to further growth in the economy. ",positive,,9,FALSE,increase,takeover,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,883313
1/16/21 16:31,1/16/21 16:36,306,1/16/21 16:36,R_PFCz9x2bJnliXwB,41.13150024,-112.0468979,increase,The local economy has probably prospered due to new businesses. The increase population helps to sustain the new businesses.,positive,,6,TRUE,increase,add,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,439798
